            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2448354.500000000, A.D. 1991-Apr-08 00:00:00.0000, -1.138205356101818E+08,  3.475831700137762E+08,  1.231271879846074E+07,
2448355.500000000, A.D. 1991-Apr-09 00:00:00.0000, -1.166200781105136E+08,  3.503747172682722E+08,  1.234073045098986E+07,
2448356.500000000, A.D. 1991-Apr-10 00:00:00.0000, -1.194574917606771E+08,  3.531474929195055E+08,  1.236854274126537E+07,
2448357.500000000, A.D. 1991-Apr-11 00:00:00.0000, -1.223325583146697E+08,  3.559008106298965E+08,  1.239615319435462E+07,
2448358.500000000, A.D. 1991-Apr-12 00:00:00.0000, -1.252450419628328E+08,  3.586339784322841E+08,  1.242355939143345E+07,
2448359.500000000, A.D. 1991-Apr-13 00:00:00.0000, -1.281946880701981E+08,  3.613463030043685E+08,  1.245075933596422E+07,
2448360.500000000, A.D. 1991-Apr-14 00:00:00.0000, -1.311812187340701E+08,  3.640370871027542E+08,  1.247775161887109E+07,
2448361.500000000, A.D. 1991-Apr-15 00:00:00.0000, -1.342043302965849E+08,  3.667056339731056E+08,  1.250453582277560E+07,
2448362.500000000, A.D. 1991-Apr-16 00:00:00.0000, -1.372636911547371E+08,  3.693512516669880E+08,  1.253111285166466E+07,
2448363.500000000, A.D. 1991-Apr-17 00:00:00.0000, -1.403589411603265E+08,  3.719732580521492E+08,  1.255748514156702E+07,
2448364.500000000, A.D. 1991-Apr-18 00:00:00.0000, -1.434896948856392E+08,  3.745709901912228E+08,  1.258365683073035E+07,
2448365.500000000, A.D. 1991-Apr-19 00:00:00.0000, -1.466555443008147E+08,  3.771438051789050E+08,  1.260963345707089E+07,
2448366.500000000, A.D. 1991-Apr-20 00:00:00.0000, -1.498560648224902E+08,  3.796910842463377E+08,  1.263542164612514E+07,
2448367.500000000, A.D. 1991-Apr-21 00:00:00.0000, -1.530908210644381E+08,  3.822122328952177E+08,  1.266102863293621E+07,
2448368.500000000, A.D. 1991-Apr-22 00:00:00.0000, -1.563593731995766E+08,  3.847066821831669E+08,  1.268646186947450E+07,
2448369.500000000, A.D. 1991-Apr-23 00:00:00.0000, -1.596612798818635E+08,  3.871738830042031E+08,  1.271172849331081E+07,
2448370.500000000, A.D. 1991-Apr-24 00:00:00.0000, -1.629961014794660E+08,  3.896133038116567E+08,  1.273683501828384E+07,
2448371.500000000, A.D. 1991-Apr-25 00:00:00.0000, -1.663634015800828E+08,  3.920244268484230E+08,  1.276178707464743E+07,
2448372.500000000, A.D. 1991-Apr-26 00:00:00.0000, -1.697627472649455E+08,  3.944067439461634E+08,  1.278658921891689E+07,
2448373.500000000, A.D. 1991-Apr-27 00:00:00.0000, -1.731937104162936E+08,  3.967597569924638E+08,  1.281124496590090E+07,
2448374.500000000, A.D. 1991-Apr-28 00:00:00.0000, -1.766558650718570E+08,  3.990829710660629E+08,  1.283575663995805E+07,
2448375.500000000, A.D. 1991-Apr-29 00:00:00.0000, -1.801487865766589E+08,  4.013758936052942E+08,  1.286012547015959E+07,
2448376.500000000, A.D. 1991-Apr-30 00:00:00.0000, -1.836720496311299E+08,  4.036380324628844E+08,  1.288435168234655E+07,
2448377.500000000, A.D. 1991-May-01 00:00:00.0000, -1.872252260173353E+08,  4.058688942542559E+08,  1.290843461704892E+07,
2448378.500000000, A.D. 1991-May-02 00:00:00.0000, -1.908078842462055E+08,  4.080679874326946E+08,  1.293237299657661E+07,
2448379.500000000, A.D. 1991-May-03 00:00:00.0000, -1.944195859867683E+08,  4.102348182780650E+08,  1.295616495104751E+07,
2448380.500000000, A.D. 1991-May-04 00:00:00.0000, -1.980598852185187E+08,  4.123688924941685E+08,  1.297980819832790E+07,
2448381.500000000, A.D. 1991-May-05 00:00:00.0000, -2.017283269448266E+08,  4.144697152489364E+08,  1.300330014902115E+07,
2448382.500000000, A.D. 1991-May-06 00:00:00.0000, -2.054244475074070E+08,  4.165367939724007E+08,  1.302663807856962E+07,
2448383.500000000, A.D. 1991-May-07 00:00:00.0000, -2.091477724918606E+08,  4.185696357969108E+08,  1.304981912433982E+07,
2448384.500000000, A.D. 1991-May-08 00:00:00.0000, -2.128978161657369E+08,  4.205677482271289E+08,  1.307284039361966E+07,
2448385.500000000, A.D. 1991-May-09 00:00:00.0000, -2.166740802890207E+08,  4.225306390675530E+08,  1.309569907638234E+07,
2448386.500000000, A.D. 1991-May-10 00:00:00.0000, -2.204760534474488E+08,  4.244578185445489E+08,  1.311839267120293E+07,
2448387.500000000, A.D. 1991-May-11 00:00:00.0000, -2.243032071671569E+08,  4.263487968347461E+08,  1.314091912303567E+07,
2448388.500000000, A.D. 1991-May-12 00:00:00.0000, -2.281549934658717E+08,  4.282030864459650E+08,  1.316327715570661E+07,
2448389.500000000, A.D. 1991-May-13 00:00:00.0000, -2.320308427882059E+08,  4.300202068709622E+08,  1.318546667935923E+07,
2448390.500000000, A.D. 1991-May-14 00:00:00.0000, -2.359301608655290E+08,  4.317996873941844E+08,  1.320748907236728E+07,
2448391.500000000, A.D. 1991-May-15 00:00:00.0000, -2.398523288381585E+08,  4.335410738002809E+08,  1.322934742094335E+07,
2448392.500000000, A.D. 1991-May-16 00:00:00.0000, -2.437967056214777E+08,  4.352439343502250E+08,  1.325104650126722E+07,
2448393.500000000, A.D. 1991-May-17 00:00:00.0000, -2.477626348908981E+08,  4.369078677144046E+08,  1.327259258425146E+07,
2448394.500000000, A.D. 1991-May-18 00:00:00.0000, -2.517494504244678E+08,  4.385325020732630E+08,  1.329399281665242E+07,
2448395.500000000, A.D. 1991-May-19 00:00:00.0000, -2.557564838626123E+08,  4.401174952882713E+08,  1.331525462439319E+07,
2448396.500000000, A.D. 1991-May-20 00:00:00.0000, -2.597830713542454E+08,  4.416625330301629E+08,  1.333638516895229E+07,
2448397.500000000, A.D. 1991-May-21 00:00:00.0000, -2.638285561054692E+08,  4.431673222370617E+08,  1.335739084062734E+07,
2448398.500000000, A.D. 1991-May-22 00:00:00.0000, -2.678922905195298E+08,  4.446315873083641E+08,  1.337827701039073E+07,
2448399.500000000, A.D. 1991-May-23 00:00:00.0000, -2.719736365241671E+08,  4.460550664059235E+08,  1.339904791564459E+07,
2448400.500000000, A.D. 1991-May-24 00:00:00.0000, -2.760719638614124E+08,  4.474375067143871E+08,  1.341970659372678E+07,
2448401.500000000, A.D. 1991-May-25 00:00:00.0000, -2.801866498508636E+08,  4.487786636998680E+08,  1.344025497662148E+07,
2448402.500000000, A.D. 1991-May-26 00:00:00.0000, -2.843170768222322E+08,  4.500782974692019E+08,  1.346069391532058E+07,
2448403.500000000, A.D. 1991-May-27 00:00:00.0000, -2.884626315338390E+08,  4.513361729559960E+08,  1.348102332761949E+07,
2448404.500000000, A.D. 1991-May-28 00:00:00.0000, -2.926227024269599E+08,  4.525520570777193E+08,  1.350124225819895E+07,
2448405.500000000, A.D. 1991-May-29 00:00:00.0000, -2.967966792608868E+08,  4.537257200039748E+08,  1.352134906519502E+07,
2448406.500000000, A.D. 1991-May-30 00:00:00.0000, -3.009839507281152E+08,  4.548569335304510E+08,  1.354134151700896E+07,
2448407.500000000, A.D. 1991-May-31 00:00:00.0000, -3.051839029176040E+08,  4.559454709181549E+08,  1.356121692676750E+07,
2448408.500000000, A.D. 1991-Jun-01 00:00:00.0000, -3.093959187952362E+08,  4.569911082942330E+08,  1.358097232256833E+07,
2448409.500000000, A.D. 1991-Jun-02 00:00:00.0000, -3.136193765468013E+08,  4.579936241654366E+08,  1.360060454581639E+07,
2448410.500000000, A.D. 1991-Jun-03 00:00:00.0000, -3.178536483975261E+08,  4.589527995107351E+08,  1.362011035516873E+07,
2448411.500000000, A.D. 1991-Jun-04 00:00:00.0000, -3.220980997238417E+08,  4.598684181292889E+08,  1.363948653178683E+07,
2448412.500000000, A.D. 1991-Jun-05 00:00:00.0000, -3.263520889176780E+08,  4.607402680783311E+08,  1.365873002227736E+07,
2448413.500000000, A.D. 1991-Jun-06 00:00:00.0000, -3.306149650450131E+08,  4.615681402097657E+08,  1.367783801415026E+07,
2448414.500000000, A.D. 1991-Jun-07 00:00:00.0000, -3.348860666257177E+08,  4.623518290106633E+08,  1.369680811397147E+07,
2448415.500000000, A.D. 1991-Jun-08 00:00:00.0000, -3.391647205215726E+08,  4.630911346963500E+08,  1.371563860541981E+07,
2448416.500000000, A.D. 1991-Jun-09 00:00:00.0000, -3.434502381016304E+08,  4.637858629235201E+08,  1.373432867202738E+07,
2448417.500000000, A.D. 1991-Jun-10 00:00:00.0000, -3.477419138166859E+08,  4.644358292553330E+08,  1.375287876505619E+07,
2448418.500000000, A.D. 1991-Jun-11 00:00:00.0000, -3.520390225923842E+08,  4.650408626041647E+08,  1.377129087539852E+07,
2448419.500000000, A.D. 1991-Jun-12 00:00:00.0000, -3.563408209731688E+08,  4.656008126544648E+08,  1.378956876375160E+07,
2448420.500000000, A.D. 1991-Jun-13 00:00:00.0000, -3.606465490727549E+08,  4.661155549352446E+08,  1.380771787312034E+07,
2448421.500000000, A.D. 1991-Jun-14 00:00:00.0000, -3.649554369176657E+08,  4.665849963332349E+08,  1.382574498928040E+07,
2448422.500000000, A.D. 1991-Jun-15 00:00:00.0000, -3.692667134261034E+08,  4.670090783693990E+08,  1.384365765778175E+07,
2448423.500000000, A.D. 1991-Jun-16 00:00:00.0000, -3.735796133156110E+08,  4.673877739915019E+08,  1.386146340003434E+07,
2448424.500000000, A.D. 1991-Jun-17 00:00:00.0000, -3.778933839902357E+08,  4.677210838029491E+08,  1.387916907674763E+07,
2448425.500000000, A.D. 1991-Jun-18 00:00:00.0000, -3.822072878727386E+08,  4.680090287949815E+08,  1.389678039616337E+07,
2448426.500000000, A.D. 1991-Jun-19 00:00:00.0000, -3.865206040953225E+08,  4.682516458874084E+08,  1.391430174122351E+07,
2448427.500000000, A.D. 1991-Jun-20 00:00:00.0000, -3.908326268956510E+08,  4.684489828562669E+08,  1.393173613697824E+07,
2448428.500000000, A.D. 1991-Jun-21 00:00:00.0000, -3.951426630838923E+08,  4.686010945838150E+08,  1.394908533153793E+07,
2448429.500000000, A.D. 1991-Jun-22 00:00:00.0000, -3.994500302559226E+08,  4.687080416231608E+08,  1.396634995913371E+07,
2448430.500000000, A.D. 1991-Jun-23 00:00:00.0000, -4.037540543154956E+08,  4.687698884805897E+08,  1.398352967682087E+07,
2448431.500000000, A.D. 1991-Jun-24 00:00:00.0000, -4.080540684229882E+08,  4.687867037187576E+08,  1.400062333006266E+07,
2448432.500000000, A.D. 1991-Jun-25 00:00:00.0000, -4.123494107629618E+08,  4.687585586073173E+08,  1.401762905368438E+07,
2448433.500000000, A.D. 1991-Jun-26 00:00:00.0000, -4.166394242066724E+08,  4.686855279397746E+08,  1.403454442532203E+07,
2448434.500000000, A.D. 1991-Jun-27 00:00:00.0000, -4.209234536556138E+08,  4.685676882088786E+08,  1.405136653453556E+07,
2448435.500000000, A.D. 1991-Jun-28 00:00:00.0000, -4.252008466501803E+08,  4.684051195874805E+08,  1.406809216532692E+07,
2448436.500000000, A.D. 1991-Jun-29 00:00:00.0000, -4.294709506471819E+08,  4.681979042830805E+08,  1.408471786960575E+07,
2448437.500000000, A.D. 1991-Jun-30 00:00:00.0000, -4.337331122829655E+08,  4.679461272510590E+08,  1.410124010974452E+07,
2448438.500000000, A.D. 1991-Jul-01 00:00:00.0000, -4.379866761431041E+08,  4.676498764452375E+08,  1.411765538408569E+07,
2448439.500000000, A.D. 1991-Jul-02 00:00:00.0000, -4.422309839021065E+08,  4.673092435385503E+08,  1.413396036402103E+07,
2448440.500000000, A.D. 1991-Jul-03 00:00:00.0000, -4.464653730522202E+08,  4.669243242952164E+08,  1.415015202188706E+07,
2448441.500000000, A.D. 1991-Jul-04 00:00:00.0000, -4.506891728317234E+08,  4.664952160668120E+08,  1.416622767998374E+07,
2448442.500000000, A.D. 1991-Jul-05 00:00:00.0000, -4.549017134242800E+08,  4.660220303177744E+08,  1.418218553103906E+07,
2448443.500000000, A.D. 1991-Jul-06 00:00:00.0000, -4.591023093579360E+08,  4.655048773875436E+08,  1.419802433853924E+07,
2448444.500000000, A.D. 1991-Jul-07 00:00:00.0000, -4.632902670327746E+08,  4.649438787457247E+08,  1.421374398344278E+07,
2448445.500000000, A.D. 1991-Jul-08 00:00:00.0000, -4.674648808632823E+08,  4.643391676016005E+08,  1.422934564551762E+07,
2448446.500000000, A.D. 1991-Jul-09 00:00:00.0000, -4.716254404008429E+08,  4.636908850991568E+08,  1.424483035586923E+07,
2448447.500000000, A.D. 1991-Jul-10 00:00:00.0000, -4.757712173289587E+08,  4.629991996427189E+08,  1.426020197904620E+07,
2448448.500000000, A.D. 1991-Jul-11 00:00:00.0000, -4.799014618382167E+08,  4.622643195423039E+08,  1.427546855107343E+07,
2448449.500000000, A.D. 1991-Jul-12 00:00:00.0000, -4.840154316215959E+08,  4.614864742445205E+08,  1.429063711480498E+07,
2448450.500000000, A.D. 1991-Jul-13 00:00:00.0000, -4.881123895516833E+08,  4.606659263116119E+08,  1.430571523270008E+07,
2448451.500000000, A.D. 1991-Jul-14 00:00:00.0000, -4.921916117724771E+08,  4.598029692238134E+08,  1.432071022589046E+07,
2448452.500000000, A.D. 1991-Jul-15 00:00:00.0000, -4.962523938230006E+08,  4.588979219867777E+08,  1.433562848903757E+07,
2448453.500000000, A.D. 1991-Jul-16 00:00:00.0000, -5.002940535886919E+08,  4.579511222233015E+08,  1.435047503752884E+07,
2448454.500000000, A.D. 1991-Jul-17 00:00:00.0000, -5.043159311791008E+08,  4.569629196160114E+08,  1.436525333501744E+07,
2448455.500000000, A.D. 1991-Jul-18 00:00:00.0000, -5.083173867521070E+08,  4.559336709051318E+08,  1.437996534838450E+07,
2448456.500000000, A.D. 1991-Jul-19 00:00:00.0000, -5.122977975016649E+08,  4.548637367468301E+08,  1.439461173271585E+07,
2448457.500000000, A.D. 1991-Jul-20 00:00:00.0000, -5.162565547085034E+08,  4.537534801131817E+08,  1.440919205774069E+07,
2448458.500000000, A.D. 1991-Jul-21 00:00:00.0000, -5.201930612956455E+08,  4.526032656859170E+08,  1.442370502039224E+07,
2448459.500000000, A.D. 1991-Jul-22 00:00:00.0000, -5.241067299720259E+08,  4.514134597435462E+08,  1.443814862098685E+07,
2448460.500000000, A.D. 1991-Jul-23 00:00:00.0000, -5.279969818487841E+08,  4.501844301988128E+08,  1.445252030270550E+07,
2448461.500000000, A.D. 1991-Jul-24 00:00:00.0000, -5.318632453416515E+08,  4.489165466079013E+08,  1.446681706527290E+07,
2448462.500000000, A.D. 1991-Jul-25 00:00:00.0000, -5.357049551786516E+08,  4.476101801021407E+08,  1.448103556712279E+07,
2448463.500000000, A.D. 1991-Jul-26 00:00:00.0000, -5.395215513768518E+08,  4.462657032789400E+08,  1.449517222902492E+07,
2448464.500000000, A.D. 1991-Jul-27 00:00:00.0000, -5.433124781115973E+08,  4.448834901347128E+08,  1.450922334829447E+07,
2448465.500000000, A.D. 1991-Jul-28 00:00:00.0000, -5.470771824609970E+08,  4.434639161342205E+08,  1.452318522784632E+07,
2448466.500000000, A.D. 1991-Jul-29 00:00:00.0000, -5.508151130550754E+08,  4.420073584957036E+08,  1.453705431982496E+07,
2448467.500000000, A.D. 1991-Jul-30 00:00:00.0000, -5.545257186834279E+08,  4.405141967412864E+08,  1.455082738048211E+07,
2448468.500000000, A.D. 1991-Jul-31 00:00:00.0000, -5.582084469147340E+08,  4.389848135337595E+08,  1.456450163217148E+07,
2448469.500000000, A.D. 1991-Aug-01 00:00:00.0000, -5.618627427633078E+08,  4.374195958109381E+08,  1.457807492961171E+07,
2448470.500000000, A.D. 1991-Aug-02 00:00:00.0000, -5.654880474210199E+08,  4.358189362493777E+08,  1.459154592965841E+07,
2448471.500000000, A.D. 1991-Aug-03 00:00:00.0000, -5.690837970836866E+08,  4.341832351370419E+08,  1.460491426433206E+07,
2448472.500000000, A.D. 1991-Aug-04 00:00:00.0000, -5.726494219671479E+08,  4.325129027892028E+08,  1.461818071272591E+07,
2448473.500000000, A.D. 1991-Aug-05 00:00:00.0000, -5.761843457445978E+08,  4.308083626561988E+08,  1.463134735600272E+07,
2448474.500000000, A.D. 1991-Aug-06 00:00:00.0000, -5.796879858240223E+08,  4.290700551778331E+08,  1.464441768066919E+07,
2448475.500000000, A.D. 1991-Aug-07 00:00:00.0000, -5.831597550393903E+08,  4.272984421712041E+08,  1.465739657400930E+07,
2448476.500000000, A.D. 1991-Aug-08 00:00:00.0000, -5.865990652920115E+08,  4.254940110987138E+08,  1.467029014593372E+07,
2448477.500000000, A.D. 1991-Aug-09 00:00:00.0000, -5.900053332775506E+08,  4.236572781123567E+08,  1.468310533322373E+07,
2448478.500000000, A.D. 1991-Aug-10 00:00:00.0000, -5.933779876634289E+08,  4.217887886447871E+08,  1.469584930562955E+07,
2448479.500000000, A.D. 1991-Aug-11 00:00:00.0000, -5.967164762701643E+08,  4.198891148243986E+08,  1.470852877875054E+07,
2448480.500000000, A.D. 1991-Aug-12 00:00:00.0000, -6.000202715216472E+08,  4.179588500509787E+08,  1.472114939483991E+07,
2448481.500000000, A.D. 1991-Aug-13 00:00:00.0000, -6.032888729814795E+08,  4.159986021017313E+08,  1.473371531482509E+07,
2448482.500000000, A.D. 1991-Aug-14 00:00:00.0000, -6.065218068899826E+08,  4.140089864974190E+08,  1.474622907976186E+07,
2448483.500000000, A.D. 1991-Aug-15 00:00:00.0000, -6.097186235271862E+08,  4.119906213748344E+08,  1.475869170214769E+07,
2448484.500000000, A.D. 1991-Aug-16 00:00:00.0000, -6.128788937612154E+08,  4.099441243985878E+08,  1.477110289697015E+07,
2448485.500000000, A.D. 1991-Aug-17 00:00:00.0000, -6.160022056896760E+08,  4.078701113855870E+08,  1.478346135533515E+07,
2448486.500000000, A.D. 1991-Aug-18 00:00:00.0000, -6.190881618213201E+08,  4.057691959955820E+08,  1.479576499417618E+07,
2448487.500000000, A.D. 1991-Aug-19 00:00:00.0000, -6.221363770639504E+08,  4.036419899981868E+08,  1.480801115720564E+07,
2448488.500000000, A.D. 1991-Aug-20 00:00:00.0000, -6.251464773469925E+08,  4.014891036587050E+08,  1.482019676414719E+07,
2448489.500000000, A.D. 1991-Aug-21 00:00:00.0000, -6.281180986474657E+08,  3.993111460025408E+08,  1.483231842147103E+07,
2448490.500000000, A.D. 1991-Aug-22 00:00:00.0000, -6.310508861766113E+08,  3.971087248761690E+08,  1.484437251303858E+07,
2448491.500000000, A.D. 1991-Aug-23 00:00:00.0000, -6.339444935205367E+08,  3.948824468374309E+08,  1.485635528950530E+07,
2448492.500000000, A.D. 1991-Aug-24 00:00:00.0000, -6.367985815896206E+08,  3.926329169873782E+08,  1.486826297214615E+07,
2448493.500000000, A.D. 1991-Aug-25 00:00:00.0000, -6.396128173073658E+08,  3.903607389031842E+08,  1.488009188151276E+07,
2448494.500000000, A.D. 1991-Aug-26 00:00:00.0000, -6.423868720534209E+08,  3.880665148461360E+08,  1.489183859442994E+07,
2448495.500000000, A.D. 1991-Aug-27 00:00:00.0000, -6.451204199565370E+08,  3.857508463974192E+08,  1.490350012518880E+07,
2448496.500000000, A.D. 1991-Aug-28 00:00:00.0000, -6.478131361950780E+08,  3.834143356201522E+08,  1.491507411990318E+07,
2448497.500000000, A.D. 1991-Aug-29 00:00:00.0000, -6.504646954904513E+08,  3.810575867730471E+08,  1.492655904855293E+07,
2448498.500000000, A.D. 1991-Aug-30 00:00:00.0000, -6.530747710153247E+08,  3.786812085594184E+08,  1.493795437920144E+07,
2448499.500000000, A.D. 1991-Aug-31 00:00:00.0000, -6.556430337235504E+08,  3.762858167453387E+08,  1.494926071629238E+07,
2448500.500000000, A.D. 1991-Sep-01 00:00:00.0000, -6.581691523131607E+08,  3.738720371035904E+08,  1.496047989204372E+07,
2448501.500000000, A.D. 1991-Sep-02 00:00:00.0000, -6.606527940409639E+08,  3.714405086335496E+08,  1.497161499932253E+07,
2448502.500000000, A.D. 1991-Sep-03 00:00:00.0000, -6.630936264180323E+08,  3.689918868333015E+08,  1.498267034474114E+07,
2448503.500000000, A.D. 1991-Sep-04 00:00:00.0000, -6.654913200292957E+08,  3.665268467907050E+08,  1.499365129929043E+07,
2448504.500000000, A.D. 1991-Sep-05 00:00:00.0000, -6.678455526132666E+08,  3.640460856392137E+08,  1.500456402294949E+07,
2448505.500000000, A.D. 1991-Sep-06 00:00:00.0000, -6.701560143014430E+08,  3.615503237349459E+08,  1.501541505507191E+07,
2448506.500000000, A.D. 1991-Sep-07 00:00:00.0000, -6.724224134995692E+08,  3.590403038892211E+08,  1.502621079767440E+07,
2448507.500000000, A.D. 1991-Sep-08 00:00:00.0000, -6.746444824487084E+08,  3.565167882959594E+08,  1.503695696510904E+07,
2448508.500000000, A.D. 1991-Sep-09 00:00:00.0000, -6.768219813184830E+08,  3.539805534187790E+08,  1.504765810620010E+07,
2448509.500000000, A.D. 1991-Sep-10 00:00:00.0000, -6.789546999785762E+08,  3.514323837789732E+08,  1.505831729761164E+07,
2448510.500000000, A.D. 1991-Sep-11 00:00:00.0000, -6.810424572924436E+08,  3.488730659230366E+08,  1.506893605606548E+07,
2448511.500000000, A.D. 1991-Sep-12 00:00:00.0000, -6.830850985111346E+08,  3.463033836489055E+08,  1.507951444845308E+07,
2448512.500000000, A.D. 1991-Sep-13 00:00:00.0000, -6.850824917399242E+08,  3.437241149910009E+08,  1.509005132937841E+07,
2448513.500000000, A.D. 1991-Sep-14 00:00:00.0000, -6.870345243991466E+08,  3.411360308579565E+08,  1.510054462398647E+07,
2448514.500000000, A.D. 1991-Sep-15 00:00:00.0000, -6.889411002654881E+08,  3.385398948476681E+08,  1.511099159257354E+07,
2448515.500000000, A.D. 1991-Sep-16 00:00:00.0000, -6.908021372997582E+08,  3.359364636773949E+08,  1.512138904448555E+07,
2448516.500000000, A.D. 1991-Sep-17 00:00:00.0000, -6.926175661870108E+08,  3.333264877685041E+08,  1.513173349505015E+07,
2448517.500000000, A.D. 1991-Sep-18 00:00:00.0000, -6.943873293695450E+08,  3.307107116936458E+08,  1.514202127665628E+07,
2448518.500000000, A.D. 1991-Sep-19 00:00:00.0000, -6.961113803082184E+08,  3.280898743573993E+08,  1.515224862316883E+07,
2448519.500000000, A.D. 1991-Sep-20 00:00:00.0000, -6.977896827210481E+08,  3.254647089141944E+08,  1.516241174917850E+07,
2448520.500000000, A.D. 1991-Sep-21 00:00:00.0000, -6.994222095939503E+08,  3.228359425321871E+08,  1.517250694430429E+07,
2448521.500000000, A.D. 1991-Sep-22 00:00:00.0000, -7.010089418299705E+08,  3.202042961952307E+08,  1.518253069866668E+07,
2448522.500000000, A.D. 1991-Sep-23 00:00:00.0000, -7.025498665042028E+08,  3.175704847938731E+08,  1.519247986838184E+07,
2448523.500000000, A.D. 1991-Sep-24 00:00:00.0000, -7.040449748220059E+08,  3.149352177733397E+08,  1.520235187906621E+07,
2448524.500000000, A.D. 1991-Sep-25 00:00:00.0000, -7.054942600211750E+08,  3.122992005577424E+08,  1.521214495181696E+07,
2448525.500000000, A.D. 1991-Sep-26 00:00:00.0000, -7.068977155749233E+08,  3.096631368423716E+08,  1.522185832302837E+07,
2448526.500000000, A.D. 1991-Sep-27 00:00:00.0000, -7.082553340916301E+08,  3.070277316584001E+08,  1.523149242152096E+07,
2448527.500000000, A.D. 1991-Sep-28 00:00:00.0000, -7.095671072378697E+08,  3.043936949226132E+08,  1.524104896785155E+07,
2448528.500000000, A.D. 1991-Sep-29 00:00:00.0000, -7.108330268490343E+08,  3.017617450590292E+08,  1.525053097170018E+07,
2448529.500000000, A.D. 1991-Sep-30 00:00:00.0000, -7.120530871996233E+08,  2.991326122609616E+08,  1.525994261941585E+07,
2448530.500000000, A.D. 1991-Oct-01 00:00:00.0000, -7.132272882559075E+08,  2.965070410346547E+08,  1.526928905861002E+07,
2448531.500000000, A.D. 1991-Oct-02 00:00:00.0000, -7.143556396592590E+08,  2.938857917679822E+08,  1.527857609568904E+07,
2448532.500000000, A.D. 1991-Oct-03 00:00:00.0000, -7.154381651633343E+08,  2.912696411416041E+08,  1.528780982634774E+07,
2448533.500000000, A.D. 1991-Oct-04 00:00:00.0000, -7.164749072128086E+08,  2.886593812376031E+08,  1.529699622312045E+07,
2448534.500000000, A.D. 1991-Oct-05 00:00:00.0000, -7.174659312678891E+08,  2.860558172528028E+08,  1.530614071253604E+07,
